date,year,season,location,sampleID,microhabitat,scientificName,stage,number,benthicArea,invDens
2020-06-07,2020,Summer,Upstream,02URSU20.USH,USH,Lebertia sp.,adult,1,0.5,2
2020-06-07,2020,Summer,Upstream,02URSU20.USU,USU,Lebertia sp.,adult,1,0.5,2
2020-06-07,2020,Summer,Upstream,02URSU20.UM,UM,Physa sp.,adult,1,0.5,2
2020-06-07,2020,Summer,Upstream,02URSU20.USU,USU,Physa sp.,adult,1,0.5,2
2020-06-07,2020,Summer,Downstream,02DRSU20.DSH,DSH,Rhagovelia sp.,adult,1,0.25,4
2020-06-07,2020,Summer,Downstream,02DRSU20.DSP,DSP,Rhagovelia sp.,adult,1,0.25,4
2020-06-07,2020,Summer,Downstream,02DRSU20.DSR,DSR,Rhagovelia sp.,adult,1,0.25,4
2020-06-07,2020,Summer,Downstream,02DRSU20.DFR,DFR,segmentedWorms,adult,5,0.25,20
2020-06-07,2020,Summer,Downstream,02DRSU20.DM,DM,segmentedWorms,adult,22,0.25,88
2020-06-07,2020,Summer,Downstream,02DRSU20.DSH,DSH,segmentedWorms,adult,48,0.25,192
2020-06-07,2020,Summer,Downstream,02DRSU20.DSP,DSP,segmentedWorms,adult,72,0.25,288
2020-06-07,2020,Summer,Downstream,02DRSU20.DSR,DSR,segmentedWorms,adult,29,0.25,116
2020-06-07,2020,Summer,Upstream,02URSU20.UFR,UFR,segmentedWorms,adult,19,0.5,38
2020-06-07,2020,Summer,Upstream,02URSU20.UM,UM,segmentedWorms,adult,53,0.5,106
2020-06-07,2020,Summer,Upstream,02URSU20.USH,USH,segmentedWorms,adult,47,0.5,94
2020-06-07,2020,Summer,Upstream,02URSU20.USR,USR,segmentedWorms,adult,36,0.5,72
2020-06-07,2020,Summer,Upstream,02URSU20.USU,USU,segmentedWorms,adult,21,0.5,42
2020-06-07,2020,Summer,Downstream,02DRSU20.DFR,DFR,Sperchon sp.,adult,1,0.25,4
2020-06-07,2020,Summer,Downstream,02DRSU20.DSH,DSH,Sperchon sp.,adult,1,0.25,4
2020-06-07,2020,Summer,Upstream,02URSU20.UFR,UFR,Sperchonopsis sp.,adult,1,0.5,2
2020-06-07,2020,Summer,Upstream,02URSU20.USU,USU,Sperchonopsis sp.,adult,1,0.5,2
2020-06-07,2020,Summer,Downstream,02DRSU20.DFR,DFR,Stenelmis sp.,adult,1,0.25,4
2020-06-07,2020,Summer,Downstream,02DRSU20.DSH,DSH,Stenelmis sp.,adult,3,0.25,12
2020-06-07,2020,Summer,Downstream,02DRSU20.DSP,DSP,Stenelmis sp.,adult,2,0.25,8
2020-06-07,2020,Summer,Upstream,02URSU20.UM,UM,Stenelmis sp.,adult,9,0.5,18
2020-06-07,2020,Summer,Upstream,02URSU20.USH,USH,Stenelmis sp.,adult,1,0.5,2
2020-06-07,2020,Summer,Upstream,02URSU20.USU,USU,Stenelmis sp.,adult,6,0.5,12
2020-06-07,2020,Summer,Upstream,02URSU20.USH,USH,Torrenticola sp.,adult,1,0.5,2
2020-06-08,2020,Summer,Upstream,03URSU20.UFR,UFR,Caecidotea sp.,adult,1,0.5,2
2020-06-08,2020,Summer,Upstream,03URSU20.USR,USR,Caecidotea sp.,adult,3,0.5,6
2020-06-08,2020,Summer,Upstream,03URSU20.USR,USR,Caecidotea sp.,adult,1,0.5,2
2020-06-08,2020,Summer,Upstream,03URSU20.USU,USU,Caecidotea sp.,adult,2,0.5,4
2020-06-08,2020,Summer,Upstream,03URSU20.UFR,UFR,Ferrissia sp.,adult,33,0.5,66
2020-06-08,2020,Summer,Upstream,03URSU20.UM,UM,Ferrissia sp.,adult,2,0.5,4
2020-06-08,2020,Summer,Upstream,03URSU20.USH,USH,Ferrissia sp.,adult,4,0.5,8
2020-06-08,2020,Summer,Upstream,03URSU20.USR,USR,Ferrissia sp.,adult,4,0.5,8
2020-06-08,2020,Summer,Upstream,03URSU20.USU,USU,Ferrissia sp.,adult,16,0.5,32
2020-06-08,2020,Summer,Upstream,03URSU20.UFR,UFR,Gammarus sp.,adult,1,0.5,2
2020-06-08,2020,Summer,Upstream,03URSU20.USH,USH,Lebertia sp.,adult,1,0.5,2
2020-06-08,2020,Summer,Upstream,03URSU20.USH,USH,Nematomorpha sp.,adult,2,0.5,4
2020-06-08,2020,Summer,Upstream,03URSU20.USR,USR,Nematomorpha sp.,adult,3,0.5,6
2020-06-08,2020,Summer,Upstream,03URSU20.UFR,UFR,segmentedWorms,adult,5,0.5,10
2020-06-08,2020,Summer,Upstream,03URSU20.UM,UM,segmentedWorms,adult,9,0.5,18
2020-06-08,2020,Summer,Upstream,03URSU20.USH,USH,segmentedWorms,adult,51,0.5,102
2020-06-08,2020,Summer,Upstream,03URSU20.USR,USR,segmentedWorms,adult,32,0.5,64
2020-06-08,2020,Summer,Upstream,03URSU20.USU,USU,segmentedWorms,adult,36,0.5,72
2020-06-08,2020,Summer,Upstream,03URSU20.USU,USU,Sperchon sp.,adult,4,0.5,8
2020-06-08,2020,Summer,Upstream,03URSU20.USU,USU,Stenelmis sp.,adult,3,0.5,6
2020-06-08,2020,Summer,Upstream,03URSU20.USR,USR,Torrenticola sp.,adult,1,0.5,2
2020-06-08,2020,Summer,Upstream,03URSU20.USR,USR,Trombidiformes sp.,adult,1,0.5,2
2020-06-09,2020,Summer,Downstream,03DRSU20.DFR,DFR,Agapetus sp.,pupa,1,0.25,4
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,DSH,Caecidotea sp.,adult,1,0.25,4
2020-06-09,2020,Summer,Downstream,03DRSU20.DSR,DSR,Caecidotea sp.,adult,7,0.25,28
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,DSH,Empididae sp.,adult,1,0.25,4
2020-06-09,2020,Summer,Downstream,03DRSU20.DFR,DFR,Ferrissia sp.,adult,12,0.25,48
2020-06-09,2020,Summer,Downstream,03DRSU20.DM,DM,Ferrissia sp.,adult,14,0.25,56
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,DSH,Ferrissia sp.,adult,7,0.25,28
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,DSP,Ferrissia sp.,adult,16,0.25,64
2020-06-09,2020,Summer,Downstream,03DRSU20.DFR,DFR,Girardia sp.,adult,1,0.25,4
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,DSH,Girardia sp.,adult,13,0.25,52
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,DSP,Girardia sp.,adult,12,0.25,48
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,DSH,Hygrobates sp.,adult,1,0.25,4
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,DSH,Insecta sp.,adult,1,0.25,4
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,DSH,Lebertia sp.,adult,8,0.25,32
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,DSH,Nematoda sp.,adult,2,0.25,8
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,DSH,Nematomorpha sp.,adult,4,0.25,16
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,DSP,Nematomorpha sp.,adult,4,0.25,16
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,DSH,Optioservus sp.,adult,2,0.25,8
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,DSP,Physa sp.,adult,1,0.25,4
2020-06-09,2020,Summer,Downstream,03DRSU20.DFR,DFR,segmentedWorms,adult,33,0.25,132
2020-06-09,2020,Summer,Downstream,03DRSU20.DM,DM,segmentedWorms,adult,215,0.25,860
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,DSH,segmentedWorms,adult,296,0.25,1184
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,DSP,segmentedWorms,adult,86,0.25,344
2020-06-09,2020,Summer,Downstream,03DRSU20.DSR,DSR,segmentedWorms,adult,33,0.25,132
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,DSH,Sperchon sp.,adult,1,0.25,4
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,DSH,Sperchonopsis sp.,adult,1,0.25,4
2020-06-09,2020,Summer,Downstream,03DRSU20.DFR,DFR,Pisidiidae sp.,adult,2,0.25,8
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,DSH,Stenelmis sp.,adult,3,0.25,12
2020-09-18,2020,Fall,Downstream,01DRFA20.DFR,DFR,Ferrissia rivularis,adult,5,0.5,10
2020-09-18,2020,Fall,Downstream,01DRFA20.DM,DM,Ferrissia rivularis,adult,10,0.5,20
2020-09-18,2020,Fall,Downstream,01DRFA20.DSH,DSH,Ferrissia rivularis,adult,3,0.5,6
2020-09-18,2020,Fall,Downstream,01DRFA20.DSP,DSP,Ferrissia rivularis,adult,2,0.5,4
2020-09-18,2020,Fall,Downstream,01DRFA20.DSP,DSP,Ferrissia rivularis,adult,2,0.5,4
2020-09-18,2020,Fall,Downstream,01DRFA20.DSR,DSR,Ferrissia rivularis,adult,3,0.5,6
2020-09-18,2020,Fall,Downstream,01DRFA20.DM,DM,Girardia sp.,adult,1,0.5,2
2020-09-18,2020,Fall,Downstream,01DRFA20.DSR,DSR,Glossiphoniidae sp.,adult,1,0.5,2
2020-09-18,2020,Fall,Downstream,01DRFA20.DM,DM,Lebertia sp.,adult,2,0.5,4
2020-09-18,2020,Fall,Downstream,01DRFA20.DSH,DSH,Lebertia sp.,adult,1,0.5,2
2020-09-18,2020,Fall,Downstream,01DRFA20.DFR,DFR,Nematomorpha sp.,adult,3,0.5,6
2020-09-18,2020,Fall,Downstream,01DRFA20.DSP,DSP,Nematomorpha sp.,adult,1,0.5,2
2020-09-18,2020,Fall,Downstream,01DRFA20.DSP,DSP,Planorbidae sp.,adult,1,0.5,2
2020-09-18,2020,Fall,Downstream,01DRFA20.DM,DM,segmentedWorms,adult,6,0.5,12
2020-09-18,2020,Fall,Downstream,01DRFA20.DSP,DSP,segmentedWorms,adult,4,0.5,8
2020-09-18,2020,Fall,Downstream,01DRFA20.DSP,DSP,segmentedWorms,adult,3,0.5,6
2020-09-18,2020,Fall,Downstream,01DRFA20.DSR,DSR,segmentedWorms,adult,16,0.5,32
2020-09-18,2020,Fall,Downstream,01DRFA20.DSH,DSH,Sperchon sp.,adult,1,0.5,2
2020-09-18,2020,Fall,Downstream,01DRFA20.DFR,DFR,Sphaerium sp.,adult,2,0.5,4
2020-09-18,2020,Fall,Downstream,01DRFA20.DM,DM,Sphaerium sp.,adult,4,0.5,8
2020-09-18,2020,Fall,Downstream,01DRFA20.DM,DM,Sphaerium sp.,adult,8,0.5,16
2020-09-18,2020,Fall,Downstream,01DRFA20.DM,DM,Stenelmis sp.,adult,6,0.5,12
2020-09-18,2020,Fall,Downstream,01DRFA20.DSP,DSP,Stenelmis sp.,adult,2,0.5,4
2020-09-18,2020,Fall,Downstream,01DRFA20.DM,DM,Torrenticola sp.,adult,1,0.5,2
2020-09-18,2020,Fall,Downstream,01DRFA20.DSP,DSP,Torrenticola sp.,adult,3,0.5,6
2020-09-19,2020,Fall,Upstream,01URFA20.UFR,UFR,Ferrissia rivularis,adult,4,0.5,8
2020-09-19,2020,Fall,Upstream,01URFA20.UM,UM,Ferrissia rivularis,adult,8,0.5,16
2020-09-19,2020,Fall,Upstream,01URFA20.USR,USR,Ferrissia rivularis,adult,6,0.5,12
2020-09-19,2020,Fall,Upstream,01URFA20.USU,USU,Ferrissia rivularis,adult,8,0.5,16
2020-09-19,2020,Fall,Upstream,01URFA20.UM,UM,Hygrobates sp.,adult,1,0.5,2
2020-09-19,2020,Fall,Upstream,01URFA20.UM,UM,Nematomorpha sp.,adult,2,0.5,4
2020-09-19,2020,Fall,Upstream,01URFA20.UM,UM,Prostoma sp.,adult,1,0.5,2
2020-09-19,2020,Fall,Upstream,01URFA20.UFR,UFR,segmentedWorms,adult,8,0.5,16
2020-09-19,2020,Fall,Upstream,01URFA20.UM,UM,segmentedWorms,adult,27,0.5,54
2020-09-19,2020,Fall,Upstream,01URFA20.USR,USR,segmentedWorms,adult,13,0.5,26
2020-09-19,2020,Fall,Upstream,01URFA20.UM,UM,Sperchon sp.,adult,2,0.5,4
2020-09-19,2020,Fall,Upstream,01URFA20.UFR,UFR,Sphaerium sp.,adult,1,0.5,2
2020-09-19,2020,Fall,Upstream,01URFA20.USR,USR,Sphaerium sp.,adult,5,0.5,10
2020-09-19,2020,Fall,Upstream,01URFA20.USH,USH,Stenelmis sp.,adult,1,0.5,2
2020-09-19,2020,Fall,Upstream,01URFA20.USU,USU,Stenelmis sp.,adult,1,0.5,2
2020-09-20,2020,Fall,Downstream,02DRFA20.DSR,DSR,Caecidotea sp.,adult,3,0.5,6
2020-09-20,2020,Fall,Downstream,02DRFA20.DSP,DSP,Collembola sp.,adult,1,0.5,2
2020-09-20,2020,Fall,Downstream,02DRFA20.DM,DM,Ferrissia rivularis,adult,1,0.5,2
2020-09-20,2020,Fall,Downstream,02DRFA20.DSH,DSH,Ferrissia rivularis,adult,1,0.5,2
2020-09-20,2020,Fall,Downstream,02DRFA20.DM,DM,Nematomorpha sp.,adult,1,0.5,2
2020-09-20,2020,Fall,Downstream,02DRFA20.DSP,DSP,Nematomorpha sp.,adult,1,0.5,2
2020-09-20,2020,Fall,Downstream,02DRFA20.DSR,DSR,Nematomorpha sp.,adult,4,0.5,8
2020-09-20,2020,Fall,Downstream,02DRFA20.DSP,DSP,Optioservus sp.,adult,1,0.5,2
2020-09-20,2020,Fall,Downstream,02DRFA20.DFR,DFR,Prostoma sp.,adult,1,0.5,2
2020-09-20,2020,Fall,Downstream,02DRFA20.DSH,DSH,Rhagovelia sp.,adult,1,0.5,2
2020-09-20,2020,Fall,Downstream,02DRFA20.DFR,DFR,segmentedWorms,adult,3,0.5,6
2020-09-20,2020,Fall,Downstream,02DRFA20.DM,DM,segmentedWorms,adult,10,0.5,20
2020-09-20,2020,Fall,Downstream,02DRFA20.DSH,DSH,segmentedWorms,adult,12,0.5,24
2020-09-20,2020,Fall,Downstream,02DRFA20.DSP,DSP,segmentedWorms,adult,18,0.5,36
2020-09-20,2020,Fall,Downstream,02DRFA20.DSR,DSR,segmentedWorms,adult,10,0.5,20
2020-09-20,2020,Fall,Downstream,02DRFA20.DFR,DFR,Sphaerium sp.,adult,8,0.5,16
2020-09-20,2020,Fall,Downstream,02DRFA20.DSP,DSP,Sphaerium sp.,adult,1,0.5,2
2020-09-20,2020,Fall,Downstream,02DRFA20.DFR,DFR,Stenelmis sp.,adult,1,0.5,2
2020-09-20,2020,Fall,Downstream,02DRFA20.DSP,DSP,Stenelmis sp.,adult,4,0.5,8
2020-09-25,2020,Fall,Upstream,02URFA20.UM,UM,Ferrissia rivularis,adult,4,0.5,8
2020-09-25,2020,Fall,Upstream,02URFA20.USH,USH,Ferrissia rivularis,adult,19,0.5,38
2020-09-25,2020,Fall,Upstream,02URFA20.USR,USR,Ferrissia rivularis,adult,5,0.5,10
2020-09-25,2020,Fall,Upstream,02URFA20.USU,USU,Ferrissia rivularis,adult,20,0.5,40
2020-09-25,2020,Fall,Upstream,02URFA20.USU,USU,Helobdella sp.,adult,1,0.5,2
2020-09-25,2020,Fall,Upstream,02URFA20.USH,USH,Lebertia sp.,adult,1,0.5,2
2020-09-25,2020,Fall,Upstream,02URFA20.USH,USH,Optioservus sp.,adult,2,0.5,4
2020-09-25,2020,Fall,Upstream,02URFA20.UM,UM,segmentedWorms,adult,1,0.5,2
2020-09-25,2020,Fall,Upstream,02URFA20.USH,USH,segmentedWorms,adult,4,0.5,8
2020-09-25,2020,Fall,Upstream,02URFA20.USR,USR,segmentedWorms,adult,9,0.5,18
2020-09-25,2020,Fall,Upstream,02URFA20.USH,USH,Stenelmis sp.,adult,7,0.5,14
2020-09-25,2020,Fall,Upstream,02URFA20.USU,USU,Stenelmis sp.,adult,3,0.5,6
2020-09-26,2020,Fall,Downstream,03DRFA20.DSP,DSP,Caecidotea sp.,adult,1,0.5,2
2020-09-26,2020,Fall,Downstream,03DRFA20.DFR,DFR,Ferrissia rivularis,adult,6,0.5,12
2020-09-26,2020,Fall,Downstream,03DRFA20.DM,DM,Ferrissia rivularis,adult,1,0.5,2
2020-09-26,2020,Fall,Downstream,03DRFA20.DSH,DSH,Ferrissia rivularis,adult,4,0.5,8
2020-09-26,2020,Fall,Downstream,03DRFA20.DSP,DSP,Ferrissia rivularis,adult,7,0.5,14
2020-09-26,2020,Fall,Downstream,03DRFA20.DSR,DSR,Ferrissia rivularis,adult,3,0.5,6
2020-09-26,2020,Fall,Downstream,03DRFA20.DSH,DSH,Girardia sp.,adult,1,0.5,2
2020-09-26,2020,Fall,Downstream,03DRFA20.DSP,DSP,Girardia sp.,adult,3,0.5,6
2020-09-26,2020,Fall,Downstream,03DRFA20.DSP,DSP,Optioservus sp.,adult,3,0.5,6
2020-09-26,2020,Fall,Downstream,03DRFA20.DM,DM,Rhagovelia sp.,adult,1,0.5,2
2020-09-26,2020,Fall,Downstream,03DRFA20.DM,DM,segmentedWorms,adult,14,0.5,28
2020-09-26,2020,Fall,Downstream,03DRFA20.DSH,DSH,segmentedWorms,adult,10,0.5,20
2020-09-26,2020,Fall,Downstream,03DRFA20.DSP,DSP,segmentedWorms,adult,8,0.5,16
2020-09-26,2020,Fall,Downstream,03DRFA20.DSR,DSR,segmentedWorms,adult,29,0.5,58
2020-09-26,2020,Fall,Downstream,03DRFA20.DFR,DFR,Sperchon sp.,adult,1,0.5,2
2020-09-26,2020,Fall,Downstream,03DRFA20.DSH,DSH,Sperchon sp.,adult,2,0.5,4
2020-09-26,2020,Fall,Downstream,03DRFA20.DSR,DSR,Sperchon sp.,adult,1,0.5,2
2020-09-26,2020,Fall,Downstream,03DRFA20.DSH,DSH,Sperchonopsis sp.,adult,1,0.5,2
2020-09-26,2020,Fall,Downstream,03DRFA20.DFR,DFR,Sphaerium sp.,adult,4,0.5,8
2020-09-26,2020,Fall,Downstream,03DRFA20.DSH,DSH,Sphaerium sp.,adult,5,0.5,10
2020-09-26,2020,Fall,Downstream,03DRFA20.DSP,DSP,Sphaerium sp.,adult,3,0.5,6
2020-09-26,2020,Fall,Downstream,03DRFA20.DFR,DFR,Stenelmis sp.,adult,6,0.5,12
2020-09-26,2020,Fall,Downstream,03DRFA20.DSH,DSH,Stenelmis sp.,adult,2,0.5,4
2020-09-26,2020,Fall,Downstream,03DRFA20.DSP,DSP,Stenelmis sp.,adult,2,0.5,4
2020-09-26,2020,Fall,Downstream,03DRFA20.DSR,DSR,Stenelmis sp.,adult,2,0.5,4
2020-09-27,2020,Fall,Upstream,03URFA20.USR,USR,Caecidotea sp.,adult,1,0.5,2
2020-09-27,2020,Fall,Upstream,03URFA20.UFR,UFR,Caecidotea sp.,adult,1,0.5,2
2020-09-27,2020,Fall,Upstream,03URFA20.UFR,UFR,Ferrissia rivularis,adult,3,0.5,6
2020-09-27,2020,Fall,Upstream,03URFA20.UM,UM,Ferrissia rivularis,adult,1,0.5,2
2020-09-27,2020,Fall,Upstream,03URFA20.USH,USH,Ferrissia rivularis,adult,2,0.5,4
2020-09-27,2020,Fall,Upstream,03URFA20.USR,USR,Ferrissia rivularis,adult,12,0.5,24
2020-09-27,2020,Fall,Upstream,03URFA20.USU,USU,Ferrissia rivularis,adult,32,0.5,64
2020-09-27,2020,Fall,Upstream,03URFA20.UFR,UFR,segmentedWorms,adult,1,0.5,2
2020-09-27,2020,Fall,Upstream,03URFA20.USH,USH,segmentedWorms,adult,2,0.5,4
2020-09-27,2020,Fall,Upstream,03URFA20.USR,USR,segmentedWorms,adult,30,0.5,60
2020-09-27,2020,Fall,Upstream,03URFA20.USR,USR,Stenelmis sp.,adult,1,0.5,2
2021-06-02,2021,Summer,Upstream,01URSU21.UM,UM,Hygrobates sp.,adult,1,0.25,4
2021-06-02,2021,Summer,Upstream,01URSU21.USH,USH,Nematomorpha sp.,adult,1,0.25,4
2021-06-02,2021,Summer,Upstream,01URSU21.USH,USH,Oulimnius sp.,adult,1,0.25,4
2021-06-02,2021,Summer,Upstream,01URSU21.UFR,UFR,segmentedWorms,adult,1,0.25,4
2021-06-02,2021,Summer,Upstream,01URSU21.UM,UM,segmentedWorms,adult,1,0.25,4
2021-06-02,2021,Summer,Upstream,01URSU21.USH,USH,segmentedWorms,adult,11,0.25,44
2021-06-02,2021,Summer,Upstream,01URSU21.UM,UM,Sperchon sp.,adult,1,0.25,4
2021-06-02,2021,Summer,Upstream,01URSU21.USU,USU,Sperchon sp.,adult,1,0.25,4
2021-06-02,2021,Summer,Upstream,01URSU21.UM,UM,Stenelmis sp.,adult,2,0.25,8
2021-06-02,2021,Summer,Upstream,01URSU21.USH,USH,Stenelmis sp.,adult,3,0.25,12
2021-06-02,2021,Summer,Upstream,01URSU21.USU,USU,Stenelmis sp.,adult,2,0.25,8
2021-06-03,2021,Summer,Downstream,01DRSU21.DSR,DSR,Caecidotea sp.,adult,1,0.25,4
2021-06-03,2021,Summer,Downstream,01DRSU21.DSH,DSH,Insecta sp.,adult,1,0.25,4
2021-06-03,2021,Summer,Downstream,01DRSU21.DSP,DSP,Lebertia sp.,adult,1,0.25,4
2021-06-03,2021,Summer,Downstream,01DRSU21.DSH,DSH,Nematomorpha sp.,adult,1,0.25,4
2021-06-03,2021,Summer,Downstream,01DRSU21.DSH,DSH,Optioservus sp.,adult,1,0.25,4
2021-06-03,2021,Summer,Downstream,01DRSU21.DFR,DFR,segmentedWorms,adult,5,0.25,20
2021-06-03,2021,Summer,Downstream,01DRSU21.DSH,DSH,segmentedWorms,adult,13,0.25,52
2021-06-03,2021,Summer,Downstream,01DRSU21.DSR,DSR,segmentedWorms,adult,12,0.25,48
2021-06-03,2021,Summer,Downstream,01DRSU21.DM,DM,Stenelmis sp.,adult,1,0.25,4
2021-06-03,2021,Summer,Downstream,01DRSU21.DSP,DSP,Stenelmis sp.,adult,1,0.25,4
2021-06-03,2021,Summer,Downstream,01DRSU21.DSR,DSR,Stenelmis sp.,adult,1,0.25,4
2021-06-03,2021,Summer,Downstream,01DRSU21.DSH,DSH,Torrenticola sp.,adult,1,0.25,4
2021-06-07,2021,Summer,Upstream,02URSU21.UM,UM,Caecidotea sp.,adult,1,0.5,2
2021-06-07,2021,Summer,Upstream,02URSU21.UM,UM,Nematomorpha sp.,adult,2,0.5,4
2021-06-07,2021,Summer,Upstream,02URSU21.UM,UM,Optioservus sp.,adult,2,0.5,4
2021-06-07,2021,Summer,Upstream,02URSU21.UM,UM,segmentedWorms,adult,40,0.5,80
2021-06-07,2021,Summer,Upstream,02URSU21.USH,USH,segmentedWorms,adult,61,0.5,122
2021-06-07,2021,Summer,Upstream,02URSU21.UM,UM,Sperchon sp.,adult,5,0.5,10
2021-06-07,2021,Summer,Upstream,02URSU21.UM,UM,Stenelmis sp.,adult,2,0.5,4
2021-06-08,2021,Summer,Downstream,02DRSU21.DSH,DSH,Girardia sp.,adult,1,0.5,2
2021-06-08,2021,Summer,Downstream,02DRSU21.DSH,DSH,Hygrobates sp.,adult,1,0.5,2
2021-06-08,2021,Summer,Downstream,02DRSU21.DFR,DFR,Lebertia sp.,adult,14,0.5,28
2021-06-08,2021,Summer,Downstream,02DRSU21.DSH,DSH,Lebertia sp.,adult,6,0.5,12
2021-06-08,2021,Summer,Downstream,02DRSU21.DSH,DSH,Nematomorpha sp.,adult,4,0.5,8
2021-06-08,2021,Summer,Downstream,02DRSU21.DFR,DFR,Nematomorpha sp.,adult,3,0.5,6
2021-06-08,2021,Summer,Downstream,02DRSU21.DSH,DSH,Optioservus sp.,adult,4,0.5,8
2021-06-08,2021,Summer,Downstream,02DRSU21.DSH,DSH,Oulimnius sp.,adult,1,0.5,2
2021-06-08,2021,Summer,Downstream,02DRSU21.DFR,DFR,Rhagovelia sp.,adult,2,0.5,4
2021-06-08,2021,Summer,Downstream,02DRSU21.DFR,DFR,segmentedWorms,adult,48,0.5,96
2021-06-08,2021,Summer,Downstream,02DRSU21.DSH,DSH,segmentedWorms,adult,187,0.5,374
2021-06-08,2021,Summer,Downstream,02DRSU21.DFR,DFR,Sperchon sp.,adult,1,0.5,2
2021-06-08,2021,Summer,Downstream,02DRSU21.DSH,DSH,Sperchon sp.,adult,5,0.5,10
2021-06-08,2021,Summer,Downstream,02DRSU21.DFR,DFR,Stenelmis sp.,adult,2,0.5,4
2021-06-08,2021,Summer,Downstream,02DRSU21.DM,DM,Stenelmis sp.,adult,1,0.5,2
2021-06-08,2021,Summer,Downstream,02DRSU21.DSP,DSP,Stenelmis sp.,adult,1,0.5,2
2021-06-08,2021,Summer,Downstream,02DRSU21.DSR,DSR,Stenelmis sp.,adult,6,0.5,12
2021-06-08,2021,Summer,Downstream,02DRSU21.DFR,DFR,Torrenticola sp.,adult,2,0.5,4
2021-06-08,2021,Summer,Downstream,02DRSU21.DSH,DSH,Trombidiformes sp.,adult,1,0.5,2
2021-06-10,2021,Summer,Upstream,03URSU21.USR,USR,Ferrissia rivularis,adult,1,0.5,2
2021-06-10,2021,Summer,Upstream,03URSU21.USU,USU,Gammaridae sp.,adult,1,0.5,2
2021-06-10,2021,Summer,Upstream,03URSU21.USR,USR,Mideopsis sp.,adult,1,0.5,2
2021-06-10,2021,Summer,Upstream,03URSU21.USU,USU,Optioservus sp.,adult,1,0.5,2
2021-06-10,2021,Summer,Upstream,03URSU21.USR,USR,segmentedWorms,adult,14,0.5,28
2021-06-10,2021,Summer,Upstream,03URSU21.USU,USU,segmentedWorms,adult,46,0.5,92
2021-06-10,2021,Summer,Upstream,03URSU21.USH,USH,Sperchon sp.,adult,2,0.5,4
2021-06-10,2021,Summer,Upstream,03URSU21.USH,USH,Sperchonopsis sp.,adult,1,0.5,2
2021-06-10,2021,Summer,Upstream,03URSU21.UFR,UFR,Stenelmis sp.,adult,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Atractides sp.,adult,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Aturus sp.,adult,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Caecidotea sp.,adult,5,0.5,10
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Ferrissia sp.,adult,5,0.5,10
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Gammaridae sp.,adult,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Hydra sp.,adult,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Lebertia sp.,adult,5,0.5,10
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Nematomorpha sp.,adult,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,DM,Nematomorpha sp.,adult,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Optioservus sp.,adult,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Psephenus sp.,adult,2,0.5,4
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,DM,segmentedWorms,adult,12,0.5,24
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,segmentedWorms,adult,184,0.5,368
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,segmentedWorms,adult,56,0.5,112
2021-06-11,2021,Summer,Downstream,03DRSU21.DSR,DSR,segmentedWorms,adult,11,0.5,22
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Sperchon sp.,adult,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Sperchon sp.,adult,1,0.5,2
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,DSH,Stenelmis sp.,adult,4,0.5,8
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,DSP,Stenelmis sp.,adult,1,0.5,2
